colm1;colm2
-15.60371;-8.90418
6.98075;16.34554
14.62104;10.2637
-7.82403;-16.18088
11.31672;-13.87523
10.21211;-14.71045
-17.73453;1.59214
15.20336;-9.44956
-17.9914;0.63244
-1.71283;-17.81448
-0.28951;-17.92225
17.86235;0.59406
17.83746;1.3895
17.67329;-2.49116
17.23578;4.71239
15.73993;8.25916
-4.34083;17.37413
3.76646;17.5211
12.15134;-13.07907
-3.1812;17.689
17.89666;0.27448
-13.99153;10.89929
-9.4335;15.07418
14.02966;-11.14261
-15.85078;-8.30778
-11.82396;-13.49874
-10.68097;-14.36238
-13.27351;12.19447
4.89614;-17.22609
17.62132;3.18298
6.30532;-16.7662
-11.27662;13.82909
3.30523;-17.63745
-17.96031;0.4129
11.97196;-13.32525
16.92774;5.87314
17.89511;0.13618
-15.47647;-8.98995
10.32825;-14.64987
6.89787;-16.54586
-3.89654;-17.47863
17.72508;-2.3596
-17.83308;-0.44461
-13.52734;11.76698
-11.41884;-13.82108
-17.7753;1.67836
-17.57529;3.27059
-12.40246;13.09459
14.94008;-9.90005
0.96068;17.75278
1.24017;-17.86146
9.78547;14.8345
-12.81035;-12.65361
-10.35664;14.41292
2.86298;17.69069
13.49917;11.56937
-8.90071;-15.59497
-3.5648;17.4328
-8.43044;15.6428
-16.56237;-6.73999
9.54251;15.22823
11.08206;13.88268
-11.00184;-14.11255
-1.98424;-17.8168
-9.76744;-15.03541
-2.92269;17.50273
-10.18396;14.89706
5.18134;16.99415
9.40935;15.08291
15.76199;-8.53712
-2.55859;-17.74696
-10.63637;14.3912
16.57915;6.69274
-16.86232;6.31869
16.47309;6.97642
3.85593;-17.51251
-5.56877;17.09573
12.29626;13.11565
-16.35085;-7.40163
7.92289;16.14186
-5.33031;-17.12642
-12.31122;12.9624
-4.66911;17.13179
-14.07067;-11.25244
-8.97033;-15.61207
14.5024;10.57551
10.78248;-14.33094
17.59082;-3.43076
-16.36388;7.40453
-16.938;-5.94779
0.52571;17.90574
17.39175;4.43455
11.50768;-13.76079
16.77174;6.33931
2.84433;-17.73669
-14.9906;9.91673
-9.58139;-15.20298
-13.10166;12.23227
0.57808;-17.89617
6.28183;16.89368
5.94441;-16.93344
15.95565;-8.15946
9.07424;-15.47962
-17.3902;-4.65411
2.75918;17.72544
11.52427;-13.7554
-12.29166;-13.05555
-5.03892;17.33161
-1.09093;17.97539
-12.66171;-12.69785
-5.65836;-17.07327
16.22966;7.43479
5.262;-17.17752
-3.99968;-17.50194
-16.77444;6.647
-15.99876;-8.30268
-16.16499;7.89791
13.04727;12.19087
-16.85435;6.32938
-2.56732;17.64185
4.9013;-17.27011
-6.23373;-16.8361
2.39687;17.6718
-17.88217;-0.71798
0.95283;-17.89361
10.1117;-14.79967
-9.22165;-15.40921
0.53088;-17.95556
5.66727;16.88967
-18.06135;0.56735
-0.2365;17.97503
0.46866;-17.96002
17.7679;2.22713
-12.70608;12.75757
13.42156;11.88475
6.65685;-16.6737
13.69116;-11.61231
-7.77889;16.13772
17.85078;0.05633
1.65761;17.9529
16.72752;-6.38051
17.95031;0.90708
2.97594;-17.73062
9.21825;15.518
14.88033;9.9009
16.98107;-5.5752
-17.28267;-5.16616
-12.36901;-13.11279
-13.88162;-11.41695
-9.32041;-15.40004
13.84125;11.17701
-0.10388;-17.95187
4.53902;17.21857
17.44898;-4.23222
-13.42159;-11.95118
17.85847;2.28472
17.05074;5.21662
16.86636;5.68557
15.50698;9.04166
10.67133;14.33191
-0.86783;-17.95118
17.71161;-2.7094
-17.95449;-1.40583
17.56461;4.0097
-6.45024;-16.79412
-5.75556;-17.04415
16.8253;-6.32058
0.58959;-17.96644
-6.52252;16.66493
12.37667;-12.96351
-16.9206;-6.10316
-11.2199;13.98306
-10.53231;14.5303
10.73243;14.33939
-9.45819;-15.30069
-17.7654;-3.07232
-0.01214;-17.96964
0.79998;18.07276
-1.71614;17.77466
9.51783;-15.15635
4.07073;-17.51656
15.49264;8.76662
14.5636;-10.55885
6.26682;16.97226
-10.11291;14.73153
17.82579;0.01279
-0.01396;17.87828
-17.77889;-2.82143
4.66581;17.28663
1.8403;-17.82068
-18.04187;0.52571
16.35055;7.05922
-15.40877;9.32892
-13.79104;-11.56158
0.13664;17.84683
6.71666;-16.68861
-17.99212;-0.70633
16.22415;7.37073
2.9143;-17.7481
8.18061;-16.00179
-17.94138;-1.54563
13.72084;-11.52691
16.18356;7.49181
-3.70426;17.58636
15.9831;8.25152
-14.40546;10.91707
5.05411;17.25309
2.30464;-17.8329
-16.88645;6.20735
-16.94313;-6.12587
10.89141;14.0982
-14.43333;-10.76649
7.7293;-16.24789
-9.42919;15.37966
9.09831;-15.46909
12.64243;12.55006
-8.70323;15.68694
15.03601;9.57333
-1.07719;17.98391
11.97447;13.40546
3.48094;17.52292
8.83739;15.75473
-11.85729;13.65449
-15.73749;8.65043
-16.48811;7.49253
6.10037;17.02811
15.07822;-9.8091
14.01554;11.18835
9.49162;-15.1804
17.70292;-2.20297
-9.35129;-15.35324
-14.64482;-10.55069
-10.6351;-14.50459
-18.0209;-0.89227
-0.00389;18.13118
9.74409;-15.15108
-7.86823;16.11343
-17.75359;3.11586
-9.55921;15.17335
-3.76552;17.57132
-17.04755;-5.88746
15.34539;-9.43683
8.1235;16.20629
17.95276;-0.75218
13.39036;-12.07796
-7.54382;16.44802
-16.55259;7.30988
-17.42804;-4.76492
15.27515;-9.38825
-11.53928;13.89892
-17.10608;5.84169
1.69031;18.04593
11.91041;-13.33823
11.91081;13.30555
-14.37995;-10.88938
0.49992;-17.98384
12.23053;13.2898
-5.74511;16.97698
-10.78904;14.3528
-18.02762;0.92806
0.893;18.04175
-17.74557;-3.48474
-17.39089;-4.68216
-7.88133;16.3051
2.99069;-17.65854
17.87153;1.9426
13.09017;12.23228
6.74376;16.57592
-7.33369;-16.46288
-16.90505;-6.2655
-15.09639;-9.88749
-10.40378;14.68184
17.48113;-3.90271
-14.64956;10.6479
-17.25011;5.31115
13.69095;11.54105
12.94912;12.5589
17.61622;4.13525
16.95339;5.59253
13.53806;11.8491
-18.02263;1.66947
-18.02342;0.47975
5.64332;17.22549
17.30447;-5.26171
1.54856;-17.85879
-17.76187;3.24129
-15.86782;-8.64844
1.77041;-17.95091
-10.1787;-14.90261
6.76181;16.56389
16.54652;-6.84264
-12.34594;-13.17277
-16.14381;8.0449
-15.33587;9.66483
-9.26654;-15.47718
10.59475;14.4019
16.06282;8.23502
13.68447;-11.59321
-14.53507;-10.70822
-3.12289;17.75693
-16.58633;-7.00867
15.62386;-8.94565
-4.79557;-17.3786
17.27178;-4.587
12.13862;13.12679
2.59816;17.96785
-4.19241;-17.51346
15.35801;-9.35001
15.60542;-8.81387
17.41049;-4.82536
8.58975;15.91167
6.64725;-16.69008
-0.89258;18.05767
-7.46576;16.45022
13.44033;-11.90263
9.94714;14.89845
15.70978;8.93312
15.30514;-9.23777
-11.23818;14.15781
7.05348;16.64999
1.891;-17.89284
-17.76057;-3.34913
-16.50995;7.32657
-2.43976;-17.89194
13.71601;-11.80683
-15.70664;8.93949
-0.52727;-18.00983
9.11906;-15.45004
-17.27496;5.25042
16.07132;-8.35092
16.02557;8.26095
-1.95035;-17.95059
15.99426;-8.08789
-10.47755;-14.70756
-12.54312;12.97892
15.16585;10.00289
3.2225;17.67117
-2.30728;-17.90984
16.49811;-6.8707
-13.37238;-12.13284
-0.14015;-17.92751
-18.04768;1.22352
-4.13489;17.54443
3.13178;17.91267
-6.47529;16.93444
9.84576;-14.94322
-8.38513;-15.93676
-16.4984;7.34848
-17.53021;-4.18694
-7.4268;16.47371
9.94379;-15.13047
9.22794;15.54525
-8.56259;-15.91591
-2.1844;-17.91138
6.11705;-17.01342
5.55609;17.25197
13.27519;-12.0969
8.2031;-16.13115
14.04666;-11.17015
15.86444;8.54132
-7.55588;-16.35611
-5.49428;-17.21242
-13.22014;-12.31164
-10.57388;-14.63286
-17.98578;2.08388
-8.85753;-15.76093
-4.08027;-17.49666
17.60904;-4.44888
-6.88399;-16.7184
9.04067;15.53591
6.24976;16.97495
-12.26266;13.32433
-1.17829;18.07828
11.33027;14.16162
-8.01722;16.30767
-16.42415;7.59036
-17.08096;6.00078
2.07505;-17.98732
-17.77072;3.40119
-16.21698;8.11826
4.85957;-17.3248
-16.33522;-7.66921
-14.52887;10.78848
17.09198;-6.1485
-2.50955;17.94188
15.67188;-9.05124
17.84711;-2.6888
-8.22297;-16.11321
14.20401;11.37378
-15.37615;9.59
-15.27491;-9.66207
-15.56981;-9.16417
-7.95383;16.26351
-9.0937;-15.49879
11.33686;14.0154
8.58477;15.95946
-17.27369;-5.21158
11.07467;14.30903
-9.23152;-15.57035
5.17218;-17.33444
8.54209;16.03456
-3.13163;17.89168
18.08344;-1.95147
11.04752;14.47955
5.17672;-17.30764
10.2079;14.90258
-5.16327;-17.19442
-1.36111;-17.92606
4.79087;-17.45998
-15.06634;-9.99711
11.84861;13.74717
17.18934;-5.07948
13.71747;11.99398
-10.62807;-14.59901
17.1302;5.49754
15.9559;-8.1983
16.94213;-5.97249
0.66667;-18.12266
-16.13438;-8.159
-0.0433;-18.03411
17.45287;-4.13854
-11.73785;-13.64244
14.70372;-10.64825
-18.11842;-0.19711
17.94673;3.16029
-15.679;-9.03975
17.17831;-5.36135
-14.58839;-10.62539
16.07884;8.45447
-3.18452;17.91484
-3.30322;-17.71576
15.91068;-8.81417
-9.27606;-15.55042
16.19284;8.31944
-11.79443;-13.68784
-13.15641;12.48663
9.98889;15.02147
-4.55127;-17.49023
16.14162;8.01515
-0.08651;-18.11309
17.66491;-3.42331
13.47931;12.25742
-17.69453;-3.9177
-16.41289;-7.60471
-18.09808;0.85408
14.21313;-10.99635
16.60401;-7.49596
-16.11025;8.22042
-10.91034;14.45237
-8.86736;15.80886
18.1381;1.81987
-6.20928;-16.98773
-7.59459;16.47658
15.62756;-8.95674
8.85143;-15.7276
1.00632;18.07113
-18.07739;-0.87248
-11.99698;13.57585
-15.46692;-9.39519
-14.87352;10.42109
-9.59902;-15.21656
-2.56966;17.93745
-15.6833;-8.85722
-14.98679;10.22326
5.3395;17.28392
4.94243;-17.43414
-7.61445;-16.48042
-16.15369;8.29011
12.05692;13.65596
-11.43178;-14.09396
-13.62264;12.01861
-18.13316;-0.30292
14.99869;10.09471
14.10032;11.26526
17.72043;4.20177
9.79287;15.3646
4.2264;-17.66099
-10.25924;14.96733
1.44742;-17.95693
-0.80081;18.11426
-3.14979;17.87022
-12.69768;12.93242
8.10592;-16.19521
-4.99912;17.49526
-13.59365;12.04242
-6.23255;17.09675
-10.31827;-14.84195
14.07176;-11.27265
-4.29571;-17.6075
-4.69765;17.57425
6.08097;-17.09417
12.28784;-13.37825
-4.12681;17.67537
-18.13876;-0.52637
15.35348;9.62487
6.44967;-16.77291
-13.60133;-12.02555
-17.83104;3.31783
0.16223;18.21148
-9.81213;-15.29052
18.17938;-0.79269
15.84223;8.87598
18.19449;0.6311
-7.50444;-16.54673
6.1725;-17.14733
-16.20884;8.10062
16.00633;8.76656
10.97908;-14.45328
-6.52409;-16.85865
16.15154;-8.14923
-12.35906;-13.17138
13.00023;-12.44239
-15.55377;9.36487
10.30425;-14.91045
-17.81144;-3.07375
-16.3135;-7.66037
7.49063;-16.39487
12.62027;-12.79509
10.42109;14.94364
-17.51798;-4.31471
8.77082;-15.81797
-4.20214;17.66074
-12.59652;-13.08203
-18.11558;-1.12039
9.12646;-15.68012
17.43003;-5.48197
16.2454;8.34999
12.35248;-13.2382
16.61094;7.36209
-12.74208;-12.76031
17.94207;3.47276
18.15185;2.10485
-16.11618;8.34971
-12.03722;-13.64519
17.30716;5.86612
-13.65088;-11.78053
-8.33324;-16.1171
1.62274;-17.92024
-15.3419;-9.74196
14.34657;-11.04583
0.64187;-18.18853
7.27084;-16.69081
-8.28432;16.15523
-0.80995;-18.07135
17.92942;3.15819
18.03256;-2.71302
17.21521;-5.62225
10.99535;-14.25287
-17.88162;-3.28812
-15.54203;9.28484
10.7029;14.71206
7.60302;16.51761
-7.56059;16.4939
17.08068;6.32124
-16.54099;-7.23517
-14.9368;10.36159
18.10454;1.66751
-16.86416;6.79592
-1.78751;-17.90401
-17.90076;-3.11833
-15.26388;9.87213
17.51971;-5.02898
-17.2312;-5.43887
-17.30286;5.55516
-18.03647;2.24145
-17.07393;-6.1291
14.77731;10.74603
-11.61981;-13.81683
-17.70377;-4.00314
17.56668;-4.59842
-15.9328;8.74984
-12.48605;-13.15753
15.63853;9.23976
10.94865;-14.3196
1.56002;-17.93345
-1.82101;-18.05353
16.05169;-8.48077
5.66083;17.29193
-12.96723;12.65447
14.56924;-10.89228
17.6157;4.55867
12.0479;13.65588
3.4175;-17.84332
7.3916;16.61824
-10.08364;15.0742
-17.05853;-5.94955
-3.98709;-17.59037
13.34483;12.42616
3.5974;17.81527
-6.03172;-17.03252
-17.79747;-3.34937
3.26623;17.90242
-15.35238;9.77305
15.34782;9.87312
9.00034;15.86893
12.94828;12.78854
11.56852;14.13411
13.79588;-11.85457
-5.52256;17.36442
10.53158;-14.81311
15.59852;9.53948
-17.32998;-5.54774
-13.55411;12.13181
-8.20828;-16.03808
17.33869;5.46249
2.29496;18.07912
1.19827;18.19296
-7.80946;-16.26146
16.75541;7.12341
17.99261;3.05056
-16.19777;-8.34941
18.10068;1.75712
-15.21828;9.91948
7.25302;16.74412
14.90864;10.50868
-0.8127;-18.24313
10.55516;14.8323
-4.69218;17.59301
17.9141;3.15053
13.66223;12.13891
-10.29255;-14.78666
-18.02193;-2.02596
1.26269;18.13871
-2.1266;-18.13025
-6.26068;17.11177
7.19079;-16.63064
-14.89347;10.48055
-16.08292;-8.3002
13.81931;-11.80692
14.81289;-10.56618
10.20619;15.06464
-1.73684;18.11778
-11.70979;13.93068
12.5184;-13.16192
-10.13136;15.1213
1.24837;-18.19123
14.92835;10.5351
-9.11752;-15.60736
-6.7176;-16.95771
13.57967;12.15069
9.20104;-15.67692
-17.58484;4.71994
12.02028;-13.5837
16.41365;-7.99141
-13.50206;12.24011
-17.70517;-3.53751
-17.98934;-3.00696
-1.23948;18.18261
-18.21986;0.40719
-15.82533;-8.68223
-9.50148;-15.33402
16.03296;-8.65303
-15.13797;-10.08832
-10.46504;14.86555
16.69967;7.2331
9.14675;-15.71497
10.10026;15.21664
14.75748;10.6914
15.22584;-9.8576
-18.08379;0.06163
17.43557;-5.64351
3.70672;17.85872
15.34268;-9.85578
-10.73603;-14.83181
16.56727;-7.79267
16.47383;-7.65932
-17.86819;-3.5814
16.85265;-7.21419
-6.35329;-17.07825
-2.19717;-18.1818
7.13299;16.73855
-12.79398;12.84005
-10.73395;-14.73265
-18.12668;1.70857
10.07487;15.2413
11.89523;13.8501
-11.91638;13.65515
-0.91986;-18.26698
-16.89473;-6.54958
14.3358;11.30412
-18.10428;-2.13872
-17.82374;3.20535
-4.15718;17.67264
10.12001;15.17877
0.99889;18.15041
-14.62;10.68627
14.00313;11.72956
3.09319;17.99842
-15.8218;9.08387
4.89997;-17.46803
18.18278;1.45514
14.44953;-10.97736
12.29879;-13.49311
-13.51148;-12.28168
-17.86;3.19995
10.14037;-15.07967
-5.94001;-17.07237
13.00381;12.83036
-17.97941;-3.39486
-12.69768;-13.22115
-18.01687;-2.8292
13.57176;-12.36153
-17.38825;5.53404
12.28237;13.51717
-16.97909;6.76222
-14.40657;-11.10414
-6.25331;-17.20305
-10.74313;-14.52442
3.41434;17.92913
16.43633;7.93088
17.17337;6.18694
11.85475;13.88448
-8.02172;16.37782
17.91026;3.43755
15.51435;-9.78896
15.37763;-9.75878
-1.26136;18.15596
-5.22763;17.46517
-17.96107;-2.07053
3.70426;-17.9844
12.04015;13.66958
-17.96545;-3.49506
-16.24002;-7.93222
-6.84004;-16.98872
11.6211;14.09288
18.1686;-1.98809
16.78452;-7.08081
8.99804;-15.90176
-5.5185;-17.22341
11.91374;13.78162
11.22163;14.36615
18.16906;-1.57006
-6.27356;-17.22699
-12.28868;13.50036
9.37574;-15.69043
-5.10049;17.53866
9.29409;-15.84618
10.39704;15.01923
-5.10889;17.54101
14.40473;11.24138
-1.59957;-18.12069
16.47738;7.8809
-17.31913;-6.04965
17.08013;-6.48393
-17.93644;3.50018
-0.23585;18.22423
-7.35171;-16.77211
-14.60853;10.88125
-16.61672;7.24375
-4.71877;17.53745
-12.8599;12.95854
18.30496;0.80787
10.44212;14.94901
-16.46136;8.01829
14.53607;11.00622
16.07388;8.69343
-10.93825;-14.77678
17.40229;5.64209
17.81604;4.17021
-18.22353;1.92927
18.25934;-0.42196
-17.28841;5.65361
-0.4067;18.27711
18.17402;-2.17519
-2.29742;-18.24563
18.0091;-3.01598
-13.82979;-11.85379
-15.40957;-9.93081
9.2596;-15.72406
17.91869;-3.58527
-16.03105;-8.78182
-1.20971;18.19528
-2.44868;18.03446
-8.37476;-16.2702
-13.64422;12.11184
-8.07837;16.32113
1.87194;18.09048
16.41337;-8.02552
15.17025;10.21395
18.30904;0.45563
7.75647;16.56382
-17.21778;-5.7614
4.278;17.77379
1.90919;18.1567
-11.87539;13.82643
9.01941;15.91848
5.57538;17.40071
14.84329;10.69947
3.22303;18.00793
15.67539;-9.35567
9.83241;-15.34377
-2.48016;-18.23179
17.66056;-4.76101
-17.646;-4.19221
17.7353;-4.73489
-12.14406;13.6997
8.55753;16.09848
18.0652;-2.85983
-6.4923;-17.18296
-17.60136;-4.47323
-14.43981;11.2925
9.56915;-15.56155
-10.41289;14.94149
-0.16631;-18.40917
-17.34128;5.50964
-11.27911;14.44714
2.26405;-18.09308
-17.77848;3.48817
18.29339;-0.35736
8.93824;-15.97882
5.19614;17.45009
6.19906;17.19975
10.74683;-14.75791
14.51599;-11.12523
-2.00547;-18.17029
-15.13393;-10.42704
14.00011;-11.88826
6.59621;17.06027
9.49396;15.54615
-7.65497;16.58673
3.23739;-18.02468
-18.08236;-1.40009
15.30391;9.93126
18.14062;-2.45139
-14.10163;-11.78839
-3.66363;17.79666
18.11476;-2.84356
15.77562;9.27475
17.39944;-5.78488
-2.42201;18.15389
-17.30083;5.84719
-1.50672;18.18931
18.27983;-0.97438
-2.68328;-18.06598
18.13245;-2.64955
-13.27729;-12.46238
-6.66203;-17.18782
17.20864;6.27089
-13.62681;-12.20721
17.9817;-3.65713
-17.99228;-2.39487
-18.3595;-1.01075
-18.1163;-0.80001
13.68469;12.1272
12.30188;-13.52961
18.1583;2.43277
-13.28542;12.51254
-9.8878;15.44362
-5.46282;17.38844
-18.00701;2.19772
-18.20667;-2.64546
-10.22824;15.19853
3.43183;17.96147
-11.11126;14.39899
18.05979;-3.12821
5.64873;17.41211
9.96734;-15.38898
-9.85885;-15.55245
10.59435;-15.01466
-10.37916;-14.9428
-17.8429;-3.60953
14.73252;10.90324
-18.16543;-2.26518
10.13688;15.17341
-14.22825;-11.72918
8.44072;-16.33365
16.20698;-8.54711
-5.5213;17.50569
-16.60778;-7.5138
14.88755;10.69448
15.40116;9.92036
-15.50809;9.88757
2.178;18.20797
-16.53786;7.61552
-11.88236;13.87431
-17.79613;-4.09251
12.75741;-13.25536
-10.34973;-15.07881
13.00998;12.83732
-15.9137;8.73001
17.10203;6.64684
15.13207;-10.37768
-14.07452;11.70034
-17.51993;-4.92503
-10.45965;14.88793
-15.3474;9.71025
-17.85702;4.57518
13.3207;12.60196
15.07358;10.44762
3.38362;-18.03232
16.93298;6.97501
-15.70986;9.21495
-17.76103;-4.08911
12.65181;13.23337
-3.57551;17.8293
17.78129;-4.59845
3.47279;-18.10931
4.16148;-17.93492
11.51087;-14.3411
-13.01034;-12.92722
7.52114;-16.82219
-18.04421;-3.6011
18.36235;0.41033
-0.2937;-18.44047
-3.50556;17.85204
-0.12284;-18.35943
-13.69278;12.32217
16.10283;8.7966
15.93965;-9.07754
9.95832;-15.45472
5.39422;-17.57651
16.82727;7.28612
2.16682;18.21734
-5.9672;-17.3577
13.74525;12.10405
-16.73921;7.27514
13.16293;-12.8308
17.384;-5.92899
-17.96991;-3.82512
-7.30412;16.81711
6.10891;-17.31109
9.13693;15.80137
18.15639;-2.68899
-7.3558;16.84531
3.76652;17.97027
12.70843;13.22277
-1.97385;18.27884
-16.81187;7.04973
15.32795;-10.10248
-17.58707;5.09523
-10.26737;-15.1243
-10.34197;15.1678
17.40569;-5.73269
-4.78501;-17.79522
18.24077;-2.1205
-13.06501;12.63579
-18.14831;-1.64375
17.73398;4.506
-16.80852;-7.1043
13.14549;-12.82909
-16.79943;7.66137
11.74826;-14.09151
18.33163;-1.12603
-9.29653;-15.86343
-17.31694;-6.0604
-15.9881;8.97876
-14.35222;11.4464
5.73067;17.29296
17.51211;-5.56806
13.24633;-12.76829
-18.31726;1.08291
13.45063;-12.54118
-7.64994;-16.77003
15.41496;9.89354
-8.10766;16.45088
-13.7308;12.34457
14.66033;-11.10942
0.62795;-18.35745
-8.43349;16.35293
13.74768;-12.14237
-18.26337;2.04303
-1.68786;-18.35478
-11.73996;14.11878
-13.50644;12.20466
14.11807;11.57994
-18.05005;-3.83224
-11.93591;14.09347
-8.20781;16.29945
-11.0919;-14.79419
15.79353;-9.39537
1.3399;-18.31765
0.69473;18.40971
14.01589;11.88816
7.42176;-16.86814
-15.91543;-9.24752
-1.0887;-18.34432
-8.51003;-16.26164
15.23542;-10.19602
4.29754;-17.86409
-17.19142;6.03783
-17.17032;6.81825
-2.4312;-18.3078
16.59149;7.90475
-17.88901;4.46617
8.48808;-16.37097
-7.35013;-16.94479
-12.56254;13.45251
-13.70491;11.99007
-16.84468;-7.10491
8.10764;16.52516
-16.42337;-8.31256
16.58163;7.82115
-11.15617;-14.573
6.69327;17.10307
-13.21174;-12.81051
7.03586;-17.0457
11.2094;-14.57881
-11.45957;14.17851
16.8898;-7.27365
17.45703;5.78516
-1.17332;-18.35276
18.10281;-3.19264
13.84925;-12.11892
-18.32825;-0.81606
-15.35653;-10.18383
-1.17924;18.18589
12.82408;-13.19323
14.77372;-10.96918
-16.95962;6.70294
-11.96198;14.03391
0.73912;-18.40327
14.12395;-11.78817
1.39128;18.40314
-15.82098;9.48589
-7.5808;-16.8307
2.67322;-18.19478
14.93632;-10.77452
3.0918;-18.13735
14.20524;-11.7033
15.55169;9.61041
10.89576;14.86539
14.04718;11.65963
-12.65447;-13.47543
10.73147;-14.99393
5.94034;17.46984
13.01443;12.86985
-14.02236;12.10215
3.42232;17.90299
15.20303;10.39939
16.57954;7.93912
6.50385;-17.23727
2.53334;18.21003
-18.16197;-2.42724
-7.02305;17.11777
-7.73384;16.73454
9.41033;-15.84816
17.00794;-6.87455
5.86064;-17.46669
-6.65254;16.99779
2.35164;-18.26403
-18.42959;1.67566
16.10261;8.91077
-18.15724;-3.25334
-14.84379;11.05606
-16.38808;-8.42699
11.50341;14.41434
-18.15009;-2.95762
-18.00763;-3.76285
-16.50902;-8.22333
-4.50927;17.69062
-9.39716;15.89145
-5.1375;-17.67465
-10.81434;14.92426
18.26584;-1.80586
-14.82013;-10.95135
18.3097;-1.50332
-18.29681;0.69177
17.29494;6.00751
-13.72797;12.43251
10.08462;15.30845
16.27131;-8.64632
10.17463;-15.3554
15.44277;9.83268
8.23454;-16.42818
6.19748;-17.31151
17.12113;6.66462
-15.96226;9.3556
14.07436;11.76439
-17.38535;6.19946
-1.93356;-18.34128
-16.12336;8.85968
17.61746;5.25984
-12.06499;14.06394
-18.51185;0.08759
-11.44941;-14.55352
-14.94439;10.95182
13.04937;12.92981
-15.50683;-10.16833
-18.11177;3.0731
-17.66246;5.71653
18.14171;-3.14734
5.01102;17.66701
3.70069;-18.07625
-17.94269;-4.68419
16.78479;-7.62444
17.67675;-5.21346
-9.15352;15.88718
-16.63831;8.21209
18.36855;1.54933
-10.72183;15.14928
-16.63352;7.88524
16.05301;-9.04216
-9.26946;15.78561
-18.45493;0.28099
-17.80753;4.65192
-17.39038;5.95227
-13.96249;11.97185
-15.15129;10.30683
-12.64344;13.54773
17.99789;3.76181
3.79237;18.07871
-14.63963;-11.38009
1.26716;18.34886
18.25776;-1.45574
5.90784;17.53624
-13.42393;-12.73387
-17.86739;-4.6562
-16.30443;8.69755
3.98359;-18.02303
16.16002;8.68018
18.36798;0.72186
-12.63527;13.44065
11.38758;-14.5125
5.31836;-17.6836
9.20001;15.77581
0.29212;18.44932
-2.0594;18.40006
6.67687;-17.21093
-18.32715;-2.27414
18.3894;0.67394
18.03046;-3.90374
14.57421;-11.28779
-5.0782;17.85622
-16.00263;-9.12915
18.41474;0.7807
15.13408;10.60075
14.1851;11.52344
-17.1329;6.90389
-1.9959;18.3949
16.70149;-7.77291
-7.47752;16.94087
18.2993;1.94594
9.98626;-15.50176
7.16712;17.02648
18.0939;-3.67215
-14.69642;11.08266
7.72857;16.83461
16.90585;7.43612
-7.50929;16.90728
-9.49366;-15.85404
-14.76884;-11.22916
-14.13232;12.06014
-18.32572;2.63831
18.33042;-0.05573
-7.33138;-17.009
10.15924;-15.4281
-16.11422;8.79677
-6.61928;17.36498
17.53899;-5.52707
9.72087;15.72187
-16.20306;-9.02283
12.22758;-13.80342
1.31682;-18.42122
-14.27419;11.6908
-17.95447;-4.22934
-3.23933;-18.16117
-5.65318;-17.62086
-18.46707;2.18443
-9.03623;-16.15307
-15.87956;-9.46284
15.05268;10.57387
17.35715;6.32679
16.68052;-7.68089
0.51335;18.42314
16.15673;8.81778
17.91735;4.04209
18.04209;3.44298
-0.9155;-18.46222
18.32767;1.46331
-11.58258;-14.43945
2.99906;-18.22968
-17.06731;6.86037
-18.48897;-1.6523
-17.15298;-6.85973
-15.99801;-9.23917
16.62869;-7.84032
-18.32414;1.95505
11.91435;-14.0791
14.15597;11.74454
-15.75595;9.72578
-5.08133;-17.78943
6.942;-17.10456
-5.22948;-17.70945
-14.28265;11.92381
15.47479;-10.10969
12.74626;-13.3703
-15.83601;9.68479
16.52141;8.31657
-17.78588;5.2646
-18.06194;-3.87466
15.88548;-9.19355
-18.2978;-2.49755
4.26115;-17.97789
17.85077;-4.66086
11.46428;14.58823
18.04781;-3.61313
18.23906;-2.54205
-7.47161;-16.93845
18.3492;0.91125
-1.95298;-18.39422
-7.60212;-16.86034
18.31668;-2.4437
16.71773;-7.9201
-18.53287;1.51191
-5.63514;17.74838
-1.51409;18.27216
18.30425;-0.96467
-5.10995;17.90073
-15.74474;9.93061
13.25809;12.96905
-18.60006;0.23131
-3.45494;-18.17982
12.20807;-13.83966
16.59355;8.09645
-17.96503;-4.77645
18.14233;-3.63938
4.30266;17.94975
-16.91931;-7.52127
-18.47822;-0.65984
13.50023;12.56505
-18.42143;2.45997
-4.26887;17.96625
11.36409;-14.59705
7.54973;-16.77981
-16.75699;7.94858
-16.35257;8.61504
4.02569;-18.05657
-14.16681;-11.89049
-17.96693;4.76123
-8.47304;-16.46624
2.65214;-18.26991
-0.60553;18.52345
4.87799;17.8
-5.88326;-17.57728
17.07927;-7.13384
1.21277;-18.47743
-6.64824;17.21401
15.6752;9.47822
-18.29533;3.17452
-4.20325;18.00193
-4.99459;-17.82705
-14.8391;11.11174
12.99117;13.17843
-0.39343;-18.50502
-5.99542;17.44254
1.12275;-18.40864
-12.14762;-13.98403
11.90142;14.16874
-17.14168;-7.06001
-0.48961;18.37738
2.43488;18.22656
-8.90244;-16.24694
-13.74725;12.55754
0.07734;18.36927
2.7397;-18.3186
6.20814;17.40099
-13.18112;-13.05204
-18.01383;-4.36212
17.5255;-5.42695
-18.58842;0.51032
16.74195;7.54439
17.71742;4.7065
4.96024;-17.74405
13.61071;-12.45176
17.45346;6.37025
8.44809;16.45182
15.02368;10.79957
9.03895;-16.04532
17.36079;-6.38099
-18.41777;2.51399
-12.59748;13.73475
17.40843;-5.86053
14.9025;-10.9989
18.27623;1.50524
